phc_id,state,district,subdistrict,name,latitude,longitude,is_active,beds,doctors,nurses
PHCR000264,Andhra Pradesh,Nellore,Urban Health Facilities,Kissannagar UPHC,14.467237,80.004581,False,,,
PHCR000265,Andhra Pradesh,Cuddapah,Chennur,UPHC Nakash,14.467354,78.824134,False,,,
PHCR000266,Andhra Pradesh,Cuddapah,Chennur,UPHC KKH Wada,14.467354,78.824134,False,,,
PHCR000267,Andhra Pradesh,Cuddapah,Chennur,UPHC Chinna Chowk,14.467354,78.824134,False,,,
PHCR000268,Andhra Pradesh,Cuddapah,Chennur,UPHC CM Peta,14.467354,78.824134,False,,,
PHCR000269,Andhra Pradesh,Cuddapah,Chennur,UPHC Patha Kadapa,14.467354,78.824134,False,,,
PHCR000270,Andhra Pradesh,Cuddapah,Chennur,PPU Kadapa,14.467354,78.824134,False,,,
PHCR000271,Andhra Pradesh,Cuddapah,Chennur,Akkayapalli,14.467354,78.824134,False,,,
PHCR000272,Andhra Pradesh,Cuddapah,Chennur,Chintha Komma Dinne,14.4749,78.8449,False,,,
PHCR000273,Andhra Pradesh,Nellore,Urban Health Facilities,JNR Colony UPHC,14.478398,79.991509,False,,,
PHCR000274,Andhra Pradesh,Cuddapah,Rajampeta,Penagaluru,14.48233,78.70632,False,,,
PHCR000275,Andhra Pradesh,Cuddapah,Pulivendula,Lingala,14.48647,78.05555,False,,,
PHCR000276,Andhra Pradesh,Cuddapah,Sidhout,P.Kothapally,14.49386,78.99821,False,,,
PHCR000277,Andhra Pradesh,Nellore,Kovur,Inamadugu,14.49652,79.97247,False,,,
PHCR000278,Andhra Pradesh,Cuddapah,Kamalapuram,Veerapunayanipalle,14.497328,78.503606,False,,,
PHCR000279,Andhra Pradesh,Cuddapah,Pulivendula,Santhakovvur,14.50024,78.33609,False,,,
PHCR000280,Andhra Pradesh,Nellore,Urban Health Facilities,Kovur UFWC,14.501208,79.988128,False,,,
PHCR000281,Andhra Pradesh,Nellore,Indukurpeta,Mypadu,14.5091,80.15172,False,,,
PHCR000282,Andhra Pradesh,Anantapur, Dharmavaram,Bathalapalli,14.514462,77.774277,False,,,
PHCR000283,Andhra Pradesh,Cuddapah,Porumamilla,Tekurpet,14.51907,78.84167,False,,,
PHCR000284,Andhra Pradesh,Nellore,Podalakur,Chejarla,14.5217,79.56815,False,,,
PHCR000285,Andhra Pradesh,Nellore,Podalakur,Chittalur,14.52171,79.56816,False,,,
PHCR000286,Andhra Pradesh,Nellore,Podalakur,MD.Puram,14.52796,79.72136,False,,,
PHCR000287,Andhra Pradesh,Cuddapah,Kamalapuram,Payasampalli,14.52855,78.4992,False,,,
PHCR000288,Andhra Pradesh,Cuddapah,Pulivendula,Nallapureddipalli,14.533292,78.725706,False,,,
PHCR000289,Andhra Pradesh,Anantapur, Kanekal,Sreedhargatta,14.54463,76.94956,False,,,
PHCR000290,Andhra Pradesh,Anantapur, Kanekal,Bommanahal,14.54469,76.94962,False,,,
PHCR000291,Andhra Pradesh,Anantapur, Kanekal,Garudachedu,14.5447,76.94963,False,,,
PHCR000292,Andhra Pradesh,Anantapur, Kanekal,Yerragunta,14.54471,76.94964,False,,,
PHCR000293,Andhra Pradesh,Anantapur,Rayadurg,Nagalapuram,14.54471,76.94964,False,,,
PHCR000294,Andhra Pradesh,Nellore,Urban Health Facilities,NTR Nagar UPHC,14.545597,79.928015,False,,,
PHCR000295,Andhra Pradesh,Cuddapah,Kamalapuram,Vallur,14.54735,78.7144,False,,,
PHCR000296,Andhra Pradesh,Anantapur,Urban Health Facilities,PP Unit Kalyandurg,14.55,77.1,False,,,
PHCR000297,Andhra Pradesh,Anantapur, Dharmavaram,Tadimarri,14.55208,77.90107,False,,,
PHCR000298,Andhra Pradesh,Nellore,Sullurpeta,Ramapuram,14.55317,79.98877,False,,,
PHCR000299,Andhra Pradesh,Nellore,Kovur,Yellayapalem,14.55319,79.98879,False,,,
PHCR000300,Andhra Pradesh,Anantapur,Rayadurg,Gummagatta,14.55835,76.84051,False,,,
PHCR000301,Andhra Pradesh,Anantapur,Kalyandurg,Bramhasamudram,14.562067,77.119752,False,,,
PHCR000302,Andhra Pradesh,Cuddapah,Chennur,PHC Chennur,14.56282,78.801949,False,,,
PHCR000303,Andhra Pradesh,Cuddapah,Badvel,Atloor,14.56308,79.09636,False,,,
PHCR000304,Andhra Pradesh,Nellore,ATMAKUR,Ananthasagaram,14.56893,79.40513,False,,,
PHCR000305,Andhra Pradesh,Nellore,Buchi,Turimerla,14.57208,79.99203,False,,,
PHCR000306,Andhra Pradesh,Cuddapah,Kamalapuram,Peddacheppli,14.57251,78.65566,False,,,
PHCR000307,Andhra Pradesh,Anantapur,Kadiri,Mudigubba,14.57412,77.16827,False,,,
PHCR000308,Andhra Pradesh,Nellore,Buchi,Sangam,14.5878,79.76375,False,,,
PHCR000309,Andhra Pradesh,Nellore,Udayagiri,Marripadu,14.58782,79.82247,False,,,
PHCR000310,Andhra Pradesh,Nellore,Kovur,Kodavalur,14.59098,79.98878,False,,,
PHCR000311,Andhra Pradesh,Cuddapah,Pulivendula,Simhadripuram,14.60086,78.11457,False,,,
PHCR000312,Andhra Pradesh,Cuddapah,Pulivendula,B.Cherla,14.60094,78.11465,False,,,
PHCR000313,Andhra Pradesh,Anantapur,Anantapur,Atmakur,14.6087,77.38025,False,,,
PHCR000314,Andhra Pradesh,Cuddapah,Pulivendula,Thondur,14.6135,78.3034,False,,,
PHCR000315,Andhra Pradesh,Nellore,Urban Health Facilities,Atmakur UFWC,14.616738,79.624549,False,,,
PHCR000316,Andhra Pradesh,Anantapur,Tadipatri,Thimmampalli,14.621729,78.003127,False,,,
PHCR000317,Andhra Pradesh,Nellore,ATMAKUR,Mahimalur,14.62478,79.498509,False,,,
PHCR000318,Andhra Pradesh,Cuddapah,Mydukur,Chapadu,14.65755,78.597,False,,,
PHCR000319,Andhra Pradesh,Cuddapah,Proddatur,Kallur,14.65755,78.597,False,,,
PHCR000320,Andhra Pradesh,Cuddapah,J.Madugu,Muddanur,14.65756,78.35236,False,,,
PHCR000321,Andhra Pradesh,Cuddapah,Proddatur,Rajupalem,14.659017,78.656185,False,,,
PHCR000322,Andhra Pradesh,Anantapur,Urban Health Facilities,Durga Nagar UPHC,14.671494,77.604882,False,,,
PHCR000323,Andhra Pradesh,Anantapur,Urban Health Facilities,Ambedkarnagar UPHC,14.672453,77.610877,False,,,
PHCR000324,Andhra Pradesh,Nellore,Allur,Dagadarthi,14.67277,79.95942,False,,,
PHCR000325,Andhra Pradesh,Cuddapah,Mydukur,Khajipeta,14.67331,78.80581,False,,,
PHCR000326,Andhra Pradesh,Anantapur,Urban Health Facilities,PP Unit Anantapur,14.681888,77.600591,False,,,
PHCR000327,Andhra Pradesh,Anantapur,Urban Health Facilities,MCH New Town ATP,14.681888,77.600591,False,,,
PHCR000328,Andhra Pradesh,Anantapur,Hindupur,Bevanahalli,14.681888,77.600591,False,,,
PHCR000329,Andhra Pradesh,Chittoor,Madanapalli,PP UNIT MADANAPALLI,14.681888,77.600591,False,,,
PHCR000330,Andhra Pradesh,Anantapur,Urban Health Facilities,Naiknagar UPHC,14.681888,77.600591,False,,,
PHCR000331,Andhra Pradesh,Anantapur,Urban Health Facilities,Sivanagar UPHC,14.681888,77.600591,False,,,
PHCR000332,Andhra Pradesh,Anantapur,Hindupur,K.B.Halli,14.682609,76.915123,False,,,
PHCR000333,Andhra Pradesh,Anantapur,Urban Health Facilities,MCH Old Town ATP,14.684257,77.602571,False,,,
PHCR000334,Andhra Pradesh,Anantapur, Nallamada,O D Cheruvu,14.688137,77.620677,False,,,
PHCR000335,Andhra Pradesh,Anantapur, Nallamada,V.M.Cheruvu,14.688137,77.620677,False,,,
PHCR000336,Andhra Pradesh,Nellore,Allur,Iskapalli,14.68852,80.05722,False,,,
PHCR000337,Andhra Pradesh,Nellore,Gudur,Chennur,14.69165,79.8648,False,,,
PHCR000338,Andhra Pradesh,Anantapur,Tadipatri,Yellanur,14.69226,78.0247,False,,,
PHCR000339,Andhra Pradesh,Anantapur,Anantapur,B K Samudram,14.693879,77.634282,False,,,
PHCR000340,Andhra Pradesh,Anantapur,Urban Health Facilities,Indira Gandhi Nagar UPHC,14.695181,77.592029,False,,,
PHCR000341,Andhra Pradesh,Anantapur,Urban Health Facilities,Indira Nagar UPHC,14.695181,77.592029,False,,,
PHCR000342,Andhra Pradesh,Anantapur,Urban Health Facilities,Rayadurg UFWC,14.696869,76.85465,False,,,
PHCR000343,Andhra Pradesh,Cuddapah,Proddatur,Chilamakuru,14.69847,78.53177,False,,,
PHCR000344,Andhra Pradesh,Nellore,ATMAKUR,Anumasamudrampeta,14.70106,79.66266,False,,,
PHCR000345,Andhra Pradesh,Anantapur, Singanamala,Narpala,14.709817,77.81157,False,,,
PHCR000346,Andhra Pradesh,Cuddapah,Badvel,Gopavaram,14.711453,79.125552,False,,,
PHCR000347,Andhra Pradesh,Anantapur, Singanamala,Korrapadu,14.715678,77.733763,False,,,
PHCR000348,Andhra Pradesh,Anantapur, Nallamada,Reddypalli,14.724361,77.668645,False,,,
PHCR000349,Andhra Pradesh,Cuddapah,Proddatur,Yerraguntla,14.72685,78.61335,False,,,
PHCR000350,Andhra Pradesh,Cuddapah,Badvel,Thotti Gari Palli,14.72991,79.02868,False,,,
PHCR000351,Andhra Pradesh,Cuddapah,Proddatur,PPU Proddatur,14.74633,78.547707,False,,,
PHCR000352,Andhra Pradesh,Anantapur, Kanekal,Beluguppa,14.7472,77.0932,False,,,
PHCR000353,Andhra Pradesh,Cuddapah,Proddatur,UPHC Vasanthapeta,14.749186,78.553158,False,,,
PHCR000354,Andhra Pradesh,Cuddapah,Proddatur,UPHC Andhra Kesari Road,14.749186,78.553158,False,,,
PHCR000355,Andhra Pradesh,Cuddapah,Proddatur,UPHC Devangampeta,14.749186,78.553158,False,,,
PHCR000356,Andhra Pradesh,Cuddapah,Proddatur,UPHC YMR Colony,14.749186,78.553158,False,,,
PHCR000357,Andhra Pradesh,Anantapur,Anantapur,Kudair,14.7535,77.4423,False,,,
PHCR000358,Andhra Pradesh,Cuddapah,J.Madugu,Kondapuram,14.77088,78.17185,False,,,
PHCR000359,Andhra Pradesh,Cuddapah,Porumamilla,B.Kodur,14.777,79.03722,False,,,
PHCR000360,Andhra Pradesh,Cuddapah,Mydukur,Vanipenta,14.78878,78.776176,False,,,
PHCR000361,Andhra Pradesh,Anantapur, Uravakonda,P.Kowkuntla,14.793403,77.251169,False,,,
PHCR000362,Andhra Pradesh,Anantapur,Tadipatri,Putlur,14.7976,77.95775,False,,,
PHCR000363,Andhra Pradesh,Nellore,Kavali,Kovurpalli,14.80498,79.95943,False,,,
PHCR000364,Andhra Pradesh,Anantapur,Urban Health Facilities,Kanekal UFWC,14.809323,77.069398,False,,,
PHCR000365,Andhra Pradesh,Nellore,Vinjamur,Duttalur,14.8207,79.42795,False,,,
PHCR000366,Andhra Pradesh,Nellore,Vinjamur,Narrawada,14.82072,79.42797,False,,,
PHCR000367,Andhra Pradesh,Cuddapah,Mydukur,B.Mattam,14.82573,78.879797,False,,,
PHCR000368,Andhra Pradesh,Anantapur,Tadipatri,Peddapappur,14.82595,77.90235,False,,,
PHCR000369,Andhra Pradesh,Anantapur,Pamidi,Garladinne,14.83217,77.60867,False,,,
PHCR000370,Andhra Pradesh,Cuddapah,J.Madugu,Mylavaram,14.83382,78.29037,False,,,
PHCR000371,Andhra Pradesh,Cuddapah,J.Madugu,UHC Kanneluru,14.83914,78.38092,False,,,
PHCR000372,Andhra Pradesh,Cuddapah,J.Madugu,UFWC Jammalamadugu,14.83914,78.38092,False,,,
PHCR000373,Andhra Pradesh,Nellore,Venkatachalam,Iskapalem,14.84272,79.51597,False,,,
PHCR000374,Andhra Pradesh,Anantapur,Kadiri,Gandlapenta,14.84483,78.03021,False,,,
PHCR000375,Andhra Pradesh,Guntur,Nizampatnam,Kuchinapudi,14.84663,78.86411,False,,,
PHCR000376,Andhra Pradesh,Cuddapah,J.Madugu,Morragudi,14.84956,78.40781,False,,,
PHCR000377,Andhra Pradesh,Cuddapah,J.Madugu,Peddamudium,14.84959,78.40784,False,,,
PHCR000378,Andhra Pradesh,Anantapur,Rayadurg,Avuladhatla,14.85422,77.09972,False,,,
PHCR000379,Andhra Pradesh,Anantapur, Uravakonda,Raketla,14.86051,77.31831,False,,,
PHCR000380,Andhra Pradesh,Cuddapah,Mydukur,Duvvur,14.86339,78.63614,False,,,
PHCR000381,Andhra Pradesh,Cuddapah,Proddatur,Kamanur,14.8634,78.63615,False,,,
PHCR000382,Andhra Pradesh,Cuddapah,J.Madugu,Thalla Proddatur,14.86841,78.15245,False,,,
PHCR000383,Andhra Pradesh,Anantapur, Nallamada,Krishnapuram,14.88574,77.48474,False,,,
PHCR000384,Andhra Pradesh,Anantapur,Urban Health Facilities,Tailors Colony UPHC,14.901296,78.006517,False,,,
PHCR000385,Andhra Pradesh,Nellore,Kavali,Tummalapenta,14.902074,80.066065,False,,,
PHCR000386,Andhra Pradesh,Anantapur,Urban Health Facilities,Tadipatri UFWC,14.907027,78.00927,False,,,
PHCR000387,Andhra Pradesh,Nellore,Urban Health Facilities,Vengalraonagar,14.909877,79.982679,False,,,
PHCR000388,Andhra Pradesh,Nellore,Urban Health Facilities,PPU Kavali,14.913181,79.99298,False,,,
PHCR000389,Andhra Pradesh,Anantapur, Singanamala,Tarimela,14.91407,77.73267,False,,,
PHCR000390,Andhra Pradesh,Nellore,Urban Health Facilities,Rajeevnagar UPHC,14.915476,79.990232,False,,,
PHCR000391,Andhra Pradesh,Nellore,Vinjamur,Kaligiri,14.93262,79.67576,False,,,
PHCR000392,Andhra Pradesh,Nellore,Kavali,Sarvayapalem,14.934183,80.024848,False,,,
PHCR000393,Andhra Pradesh,Anantapur,Urban Health Facilities,B.C.Colony UPHC,14.943806,77.596864,False,,,
PHCR000394,Andhra Pradesh,Cuddapah,J.Madugu,Medidinne,14.944698,78.438247,False,,,
PHCR000395,Andhra Pradesh,Nellore,Kavali,Gattupalli,14.94521,79.90072,False,,,
PHCR000396,Andhra Pradesh,Nellore,Kavali,Jaladanki,14.94521,79.90072,False,,,
PHCR000397,Andhra Pradesh,Anantapur,Urban Health Facilities,Uravakonda UFWC,14.946038,77.260484,False,,,
PHCR000398,Andhra Pradesh,Kurnool,PANYAM,PHC MADDUR,14.95622,78.59759,False,,,
PHCR000399,Andhra Pradesh,Kurnool,ALLAGADDA,PHC CHAGALAMARRY,14.95625,78.59762,False,,,
PHCR000400,Andhra Pradesh,Nellore,Udayagiri,Seetharamapuram,14.96329,79.12466,False,,,
PHCR000401,Andhra Pradesh,Nellore,Naidupeta,Chembedu,14.97175,79.1997,False,,,
PHCR000402,Andhra Pradesh,Nellore,Naidupeta,Pellakur,14.97176,79.19971,False,,,
PHCR000403,Andhra Pradesh,Nellore,Vinjamur,Chakalikonda,14.97849,79.51923,False,,,
PHCR000404,Andhra Pradesh,Kurnool,KOILKUNTLA,PHC NOSSAM NEW PHC,14.986854,78.391333,False,,,
PHCR000405,Andhra Pradesh,Anantapur,Urban Health Facilities,Laxmipuram UPHC,14.988905,76.785587,False,,,
PHCR000406,Andhra Pradesh,Cuddapah,J.Madugu,Vaddirala,14.99253,78.23465,False,,,
PHCR000407,Andhra Pradesh,Nellore,Udayagiri,Varikuntapadu,14.993706,79.421979,False,,,
PHCR000408,Andhra Pradesh,Anantapur,Pamidi,Eddulapalli,14.99903,77.55323,False,,,
PHCR000409,Andhra Pradesh,Nellore,Udayagiri,Gandipalem,15.00012,79.29427,False,,,
PHCR000410,Andhra Pradesh,Anantapur,Rayadurg,D.Hirehal,15.00153,76.852208,False,,,
PHCR000411,Andhra Pradesh,Anantapur, Uravakonda,P.Kottalapalli,15.015349,77.218959,False,,,
PHCR000412,Andhra Pradesh,Anantapur,Gooty,Peddavadagur,15.02416,77.68041,False,,,
PHCR000413,Andhra Pradesh,Anantapur, Uravakonda,Gadehothur,15.02422,77.39987,False,,,
PHCR000414,Andhra Pradesh,Anantapur,Konakondla,Vajrakarur,15.02424,77.39989,False,,,
PHCR000415,Andhra Pradesh,Kurnool,KOILKUNTLA,PHC PERUSOMALA,15.03008,78.21621,False,,,
PHCR000416,Andhra Pradesh,Anantapur,Gooty,Kristipadu,15.04623,77.82073,False,,,
PHCR000417,Andhra Pradesh,Kurnool,OWK,PHC KOLIMIGUNDLA,15.04907,78.06659,False,,,
PHCR000418,Andhra Pradesh,Prakasam,Ulavapadu,Gudlur,15.05387,79.8668,False,,,
PHCR000419,Andhra Pradesh,Anantapur,Konakondla,Vidapanakal,15.06405,77.18459,False,,,
PHCR000420,Andhra Pradesh,Anantapur,Tadipatri,Yadiki,15.10177,77.92655,False,,,
PHCR000421,Andhra Pradesh,Prakasam,Martur,Guntupalli,15.10483,79.55197,False,,,
PHCR000422,Andhra Pradesh,Kurnool,KOILKUNTLA,PHC MAYALUR  NEW PHC,15.105264,78.359334,False,,,
PHCR000423,Andhra Pradesh,Cuddapah,Porumamilla,Kalasapadu,15.11083,78.87428,False,,,
PHCR000424,Andhra Pradesh,Cuddapah,Porumamilla,Narasapuram,15.11084,78.87429,False,,,
PHCR000425,Andhra Pradesh,Prakasam,Kandukuru,Lingasamudram,15.117028,79.70606,False,,,
PHCR000426,Andhra Pradesh,Kurnool,ALLAGADDA,PHC UYYALAWADA,15.12139,78.39759,False,,,
PHCR000427,Andhra Pradesh,Kurnool,ALLAGADDA,PHC PEDDAYEMMANUR,15.1214,78.3976,False,,,
PHCR000428,Andhra Pradesh,Anantapur,Urban Health Facilities,PP Unit Gooty,15.122948,77.632559,False,,,
PHCR000429,Andhra Pradesh,Kurnool,ALLAGADDA,PHC ALAMUR,15.13074,78.52534,False,,,
PHCR000430,Andhra Pradesh,Kurnool,ALLAGADDA,PHC AHOBILUM,15.13075,78.52535,False,,,
PHCR000431,Andhra Pradesh,Anantapur,Gooty,Bethapalli,15.13122,77.60217,False,,,
PHCR000432,Andhra Pradesh,Kurnool,KOILKUNTLA,PHC SANJAMALA,15.14027,78.28942,False,,,
PHCR000433,Andhra Pradesh,Prakasam,Kondepi,Petluru,15.1671,79.8635,False,,,
PHCR000434,Andhra Pradesh,Anantapur,Urban Health Facilities,Guntakal UFWC,15.167409,77.373624,False,,,
PHCR000435,Andhra Pradesh,Anantapur,Urban Health Facilities,Srinivasa Nagar UPHC,15.168894,77.360437,False,,,
PHCR000436,Andhra Pradesh,Kurnool,KOILKUNTLA,PHC DORNIPADU,15.18746,78.43691,False,,,
PHCR000437,Andhra Pradesh,Anantapur, Tanakal,Amadagur,15.19098,77.64242,False,,,
PHCR000438,Andhra Pradesh,Anantapur,Anantapur,Rapthadu,15.19729,79.92606,False,,,
PHCR000439,Andhra Pradesh,Prakasam,Kandukuru,Machavaram,15.19731,79.92608,False,,,
PHCR000440,Andhra Pradesh,Prakasam,Urban Health Facilities,Kandukur UFWC,15.216665,79.9042,False,,,
PHCR000441,Andhra Pradesh,Prakasam,Ulavapadu,Singarayakonda,15.21746,80.00451,False,,,
PHCR000442,Andhra Pradesh,Prakasam,Addanki,Marella,15.2175,79.5257,False,,,
PHCR000443,Andhra Pradesh,Prakasam,Giddalur,Sanjeevarao Pet,15.22686,79.28596,False,,,
PHCR000444,Andhra Pradesh,Kurnool,OWK,PHC UPPALAPADU,15.23154,78.07644,False,,,
PHCR000445,Andhra Pradesh,Kurnool,DHONE,PHC PEAPULLY,15.23533,77.72576,False,,,
PHCR000446,Andhra Pradesh,Kurnool,DHONE,PHC JALADURGAM,15.23654,77.88637,False,,,
PHCR000447,Andhra Pradesh,Prakasam,Kanigiri,Hanumanthunipadu,15.25516,79.02067,False,,,
PHCR000448,Andhra Pradesh,Prakasam,Giddalur,Komarole,15.2552,79.02071,False,,,
PHCR000449,Andhra Pradesh,Kurnool,YALLUR,PHC W KOTHAPALLY,15.267875,78.428297,False,,,
PHCR000450,Andhra Pradesh,Prakasam,Parchur,Cherukuru,15.2804,79.75205,False,,,
PHCR000451,Andhra Pradesh,Prakasam,Kandukuru,Ponnalur,15.28042,79.75207,False,,,
PHCR000452,Andhra Pradesh,Kurnool,YALLUR,PHC YERRAGUNTLA NEW PHC,15.280789,78.510708,False,,,
PHCR000453,Andhra Pradesh,Kurnool,PATHIKONDA,PHC MADDIKERA,15.29447,77.37842,False,,,
PHCR000454,Andhra Pradesh,Kurnool,KOILKUNTLA,PHC REVANUR,15.302348,78.371423,False,,,
PHCR000455,Andhra Pradesh,Kurnool,PATHIKONDA,PHC THUGGALI,15.30551,77.56846,False,,,
PHCR000456,Andhra Pradesh,Kurnool,ALUR,PHC CHIPPAGIRI,15.30707,77.27027,False,,,
PHCR000457,Andhra Pradesh,Prakasam,Giddalur,Kistamsetty Palle,15.31336,78.82063,False,,,
PHCR000458,Andhra Pradesh,Prakasam,Ongole,Maddipadu,15.31507,79.51592,False,,,
PHCR000459,Andhra Pradesh,Kurnool,BANAGANAPALLY,PHC TANGUTUR,15.31967,78.24682,False,,,
PHCR000460,Andhra Pradesh,Kurnool,VELDURTHY,PHC KRISHNAGIRI,15.31968,78.24683,False,,,
PHCR000461,Andhra Pradesh,Kurnool,YEMMIGANUR,PHC NANDAVARAM,15.31968,78.24683,False,,,
PHCR000462,Andhra Pradesh,Prakasam,Kanigiri,Nagireddypalli,15.32446,79.40436,False,,,
PHCR000463,Andhra Pradesh,Kurnool,DHONE,PHC KOTHABURUJU,15.324588,77.690832,False,,,
PHCR000464,Andhra Pradesh,Kurnool,ALUR,PHC MOLAGAVELLY,15.3328,77.173,False,,,
PHCR000465,Andhra Pradesh,Prakasam,Kanigiri,Veligandla,15.33714,79.25359,False,,,
PHCR000466,Andhra Pradesh,Prakasam,Kondepi,Kamepalli,15.34657,79.76842,False,,,
PHCR000467,Andhra Pradesh,Prakasam,Ongole,Ethamukkala,15.34658,80.10176,False,,,
PHCR000468,Andhra Pradesh,Prakasam,Urban Health Facilities,Papanagar Colony UPHC,15.348463,79.560344,False,,,
PHCR000469,Andhra Pradesh,Prakasam,Urban Health Facilities,Vaikuntapuram UPHC,15.348463,79.560344,False,,,
PHCR000470,Andhra Pradesh,Prakasam,Urban Health Facilities,Mariampeta UPHC,15.348463,79.560344,False,,,
PHCR000471,Andhra Pradesh,Prakasam,Urban Health Facilities,Assist Slate Workers Colony UPHC,15.348463,79.560344,False,,,
PHCR000472,Andhra Pradesh,Prakasam,Urban Health Facilities,Sanjeeva Reddy Nagar UPHC,15.348463,79.560344,False,,,
PHCR000473,Andhra Pradesh,Kurnool,ALUR,PHC HALAHARVI,15.35719,77.10201,False,,,
PHCR000474,Andhra Pradesh,Kurnool,ALUR,PHC HARDAGERI,15.35719,77.10201,False,,,
PHCR000475,Andhra Pradesh,Prakasam,Urban Health Facilities,PP Unit Giddalur,15.3791,78.925347,False,,,
PHCR000476,Andhra Pradesh,Prakasam,Kanigiri,Guravajipeta,15.390136,79.514923,False,,,
PHCR000477,Andhra Pradesh,Kurnool,PATHIKONDA,PHC PUCHAKAYALAMADA,15.40456,77.50611,False,,,
PHCR000478,Andhra Pradesh,Prakasam,Urban Health Facilities,Kanigiri UFWC,15.404765,79.506713,False,,,
PHCR000479,Andhra Pradesh,Prakasam,Cumbum,Galizerugulla,15.41264,79.13549,False,,,
PHCR000480,Andhra Pradesh,Prakasam,Chimakurthy,Vemulapadu,15.42209,78.82419,False,,,
PHCR000481,Andhra Pradesh,Kurnool,YALLUR,PHC GOSPADU,15.42665,78.4434,False,,,
PHCR000482,Andhra Pradesh,Prakasam,Giddalur,Anumalaveedu,15.44728,78.913,False,,,
PHCR000483,Andhra Pradesh,Kurnool,NANDYAL,PHC GAJULAPALLY,15.45498,78.68272,False,,,
PHCR000484,Andhra Pradesh,Prakasam,Ongole,Tangutur,15.45672,79.94552,False,,,
PHCR000485,Andhra Pradesh,Prakasam,Kondepi,Jarugumalli,15.45673,79.94553,False,,,
PHCR000486,Andhra Pradesh,Kurnool,Urban Health Facilities,YS Nagar Nandyal UPHC,15.466416,78.491958,False,,,
PHCR000487,Andhra Pradesh,Kurnool,Urban Health Facilities,M S Nagar UPHC Yemmiganur,15.466416,78.491958,False,,,
PHCR000488,Andhra Pradesh,Kurnool,ALUR,PHC HOLAGUNDA,15.487318,77.046372,False,,,
PHCR000489,Andhra Pradesh,Kurnool,BANAGANAPALLY,PHC PALUKUR,15.48961,78.47946,False,,,
PHCR000490,Andhra Pradesh,Kurnool,NANDYAL,PHC CHAPIREVULA,15.49599,78.52987,False,,,
PHCR000491,Andhra Pradesh,Kurnool,ATMAKUR,PHC KOTHAPALLY,15.496,78.52988,False,,,
PHCR000492,Andhra Pradesh,Kurnool,BANAGANAPALLY,PHC BETHAMCHERLA,15.49908,78.10918,False,,,
PHCR000493,Andhra Pradesh,Prakasam,Giddalur,Akaveedu,15.5007,78.91407,False,,,
PHCR000494,Andhra Pradesh,Prakasam,Cumbum,Thurimella,15.50073,78.9141,False,,,
PHCR000495,Andhra Pradesh,Prakasam,Ongole,Naguluppala Padu,15.502842,80.043625,False,,,
PHCR000496,Andhra Pradesh,Prakasam,Urban Health Facilities,PP Unit Ongole,15.505723,80.049922,False,,,
PHCR000497,Andhra Pradesh,Prakasam,Chirala,Epurupalem,15.505723,80.049922,False,,,
PHCR000498,Andhra Pradesh,Prakasam,Urban Health Facilities,PP Unit Chirala,15.505723,80.049922,False,,,
PHCR000499,Andhra Pradesh,Prakasam,Urban Health Facilities,Balagi Nagar UPHC,15.505723,80.049922,False,,,
PHCR000500,Andhra Pradesh,Kurnool,PATHIKONDA,PHC ASPARI,15.50849,77.40134,False,,,
PHCR000501,Andhra Pradesh,Kurnool,PATHIKONDA,PHC DEVANAKONDA,15.50852,77.54882,False,,,
PHCR000502,Andhra Pradesh,Prakasam,Urban Health Facilities,Managamur Donka UPHC,15.512289,80.039251,False,,,
PHCR000503,Andhra Pradesh,Prakasam,Urban Health Facilities,Venkateswara Colony UPHC,15.516874,80.043712,False,,,
PHCR000504,Andhra Pradesh,Prakasam,Chimakurthy,S.N.Padu,15.52332,79.92985,False,,,
PHCR000505,Andhra Pradesh,Prakasam,Parchur,Inkollu,15.5259,80.10295,False,,,
PHCR000506,Andhra Pradesh,Prakasam,Darsi,Chandalur,15.52591,80.10296,False,,,
PHCR000507,Andhra Pradesh,Kurnool,NANDYAL,PHC SIRIVELLA,15.52592,77.951,False,,,
PHCR000508,Andhra Pradesh,Kurnool,YALLUR,PHC JILLELA,15.52593,77.95101,False,,,
PHCR000509,Andhra Pradesh,Kurnool,ORVAKAL,PHC HUSSAINAPURAM,15.52596,77.95104,False,,,
PHCR000510,Andhra Pradesh,Prakasam,Ongole,Kothapatnam,15.53853,80.03083,False,,,
PHCR000511,Andhra Pradesh,Prakasam,Chirala,Pandillapalli,15.54791,79.18461,False,,,
PHCR000512,Andhra Pradesh,Prakasam,Cumbum,Poosalapadu,15.54798,79.18468,False,,,
PHCR000513,Andhra Pradesh,Prakasam,Cumbum,Mokshagundam,15.54799,79.18469,False,,,
PHCR000514,Andhra Pradesh,Kurnool,VELDURTHY,PHC LADDAGIRI,15.550873,77.931028,False,,,
PHCR000515,Andhra Pradesh,Prakasam,Ongole,Karavodi,15.55106,80.09966,False,,,
PHCR000516,Andhra Pradesh,Prakasam,Podili,Marripudi,15.55742,79.67662,False,,,
PHCR000517,Andhra Pradesh,Prakasam,Ongole,Ammanabrolu,15.56057,80.13902,False,,,
PHCR000518,Andhra Pradesh,Prakasam,Giddalur,Rajupalem,15.56682,79.58477,False,,,
